"Name","distinguishedName","Version","ModifiedDate","SDDL"
"MS-SQL-OLAPDatabase","CN=MS-SQL-OLAPDatabase,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"MS-SQL-SQLDatabase","CN=MS-SQL-SQLDatabase,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"MS-SQL-SQLPublication","CN=MS-SQL-SQLPublication,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"MS-SQL-SQLRepository","CN=MS-SQL-SQLRepository,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"MS-SQL-OLAPServer","CN=MS-SQL-OLAPServer,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"MS-SQL-SQLServer","CN=MS-SQL-SQLServer,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"ms-PKI-Key-Recovery-Agent","CN=ms-PKI-Key-Recovery-Agent,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"ms-PKI-Enterprise-Oid","CN=ms-PKI-Enterprise-Oid,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"ms-ieee-80211-Policy","CN=ms-ieee-80211-Policy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"ms-Exch-Configuration-Container","CN=ms-Exch-Configuration-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"ms-DS-Quota-Control","CN=ms-DS-Quota-Control,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPLCLORC;;;BA)  "
"ms-DS-Quota-Container","CN=ms-DS-Quota-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPLCLORC;;;BA)(OA;;CR;4ecc03fe-ffc0-4947-b630-eb672a8a9dbc;;WD)  "
"ms-DS-Az-Task","CN=ms-DS-Az-Task,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)  "
"ms-DS-Az-Scope","CN=ms-DS-Az-Scope,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)  "
"ms-DS-Az-Role","CN=ms-DS-Az-Role,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)  "
"ms-DS-Az-Operation","CN=ms-DS-Az-Operation,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)  "
"ms-DS-Az-Application","CN=ms-DS-Az-Application,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)  "
"ms-DS-Az-Admin-Manager","CN=ms-DS-Az-Admin-Manager,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)  "
"ms-DS-App-Data","CN=ms-DS-App-Data,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"ms-DS-App-Configuration","CN=ms-DS-App-Configuration,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"ms-COM-PartitionSet","CN=ms-COM-PartitionSet,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"ms-COM-Partition","CN=ms-COM-Partition,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Meeting","CN=Meeting,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Mail-Recipient","CN=Mail-Recipient,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Lost-And-Found","CN=Lost-And-Found,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Locality","CN=Locality,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Link-Track-Volume-Table","CN=Link-Track-Volume-Table,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Link-Track-Vol-Entry","CN=Link-Track-Vol-Entry,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)  "
"Link-Track-OMT-Entry","CN=Link-Track-OMT-Entry,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Link-Track-Object-Move-Table","CN=Link-Track-Object-Move-Table,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Licensing-Site-Settings","CN=Licensing-Site-Settings,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Leaf","CN=Leaf,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Ipsec-Policy","CN=Ipsec-Policy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:  "
"Ipsec-NFA","CN=Ipsec-NFA,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:  "
"Ipsec-Negotiation-Policy","CN=Ipsec-Negotiation-Policy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:  "
"Ipsec-ISAKMP-Policy","CN=Ipsec-ISAKMP-Policy,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:  "
"Ipsec-Filter","CN=Ipsec-Filter,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:  "
"Ipsec-Base","CN=Ipsec-Base,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:  "
"Inter-Site-Transport-Container","CN=Inter-Site-Transport-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Inter-Site-Transport","CN=Inter-Site-Transport,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Volume","CN=Volume,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Intellimirror-SCP","CN=Intellimirror-SCP,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"User","CN=User,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;AO)(A;;RPLCLORC;;;PS)(OA;;CR;ab721a53-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;CR;ab721a54-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;CR;ab721a56-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;RPWP;77B5B886-944A-11d1-AEBD-0000F80367C1;;PS)(OA;;RPWP;E45795B2-9455-11d1-AEBD-0000F80367C1;;PS)(OA;;RPWP;E45795B3-9455-11d1-AEBD-0000F80367C1;;PS)(OA;;RP;037088f8-0ae1-11d2-b422-00a0c968f939;;RS)(OA;;RP;4c164200-20c0-11d0-a768-00aa006e0529;;RS)(OA;;RP;bc0ac240-79a9-11d0-9020-00c04fc2d4cf;;RS)(A;;RC;;;AU)(OA;;RP;59ba2f42-79a2-11d0-9020-00c04fc2d3cf;;AU)(OA;;RP;77B5B886-944A-11d1-AEBD-0000F80367C1;;AU)(OA;;RP;E45795B3-9455-11d1-AEBD-0000F80367C1;;AU)(OA;;RP;e48d0154-bcf8-11d1-8702-00c04fb96050;;AU)(OA;;CR;ab721a53-1e2f-11d0-9819-00aa0040529b;;WD)(OA;;RP;5f202010-79a5-11d0-9020-00c04fc2d4cf;;RS)(OA;;RPWP;bf967a7f-0de6-11d0-a285-00aa003049e2;;CA)(OA;;RP;46a9b11d-60ae-405a-b7e8-ff8a58d456d2;;S-1-5-32-560)(OA;;WPRP;6db69a1c-9422-11d1-aebd-0000f80367c1;;S-1-5-32-561)  "
"Intellimirror-Group","CN=Intellimirror-Group,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;CCDC;;;CO)(A;;RPLCLORC;;;AU)  "
"Type-Library","CN=Type-Library,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Infrastructure-Update","CN=Infrastructure-Update,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;GA;;;SY)  "
"Trusted-Domain","CN=Trusted-Domain,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(OA;;WP;736e4812-af31-11d2-b7df-00805f48caeb;bf967ab8-0de6-11d0-a285-00aa003049e2;CO)(A;;SD;;;CO)  "
"inetOrgPerson","CN=inetOrgPerson,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;AO)(A;;RPLCLORC;;;PS)(OA;;CR;ab721a53-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;CR;ab721a54-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;CR;ab721a56-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;RPWP;77B5B886-944A-11d1-AEBD-0000F80367C1;;PS)(OA;;RPWP;E45795B2-9455-11d1-AEBD-0000F80367C1;;PS)(OA;;RPWP;E45795B3-9455-11d1-AEBD-0000F80367C1;;PS)(OA;;RP;037088f8-0ae1-11d2-b422-00a0c968f939;;RS)(OA;;RP;4c164200-20c0-11d0-a768-00aa006e0529;;RS)(OA;;RP;bc0ac240-79a9-11d0-9020-00c04fc2d4cf;;RS)(A;;RC;;;AU)(OA;;RP;59ba2f42-79a2-11d0-9020-00c04fc2d3cf;;AU)(OA;;RP;77B5B886-944A-11d1-AEBD-0000F80367C1;;AU)(OA;;RP;E45795B3-9455-11d1-AEBD-0000F80367C1;;AU)(OA;;RP;e48d0154-bcf8-11d1-8702-00c04fb96050;;AU)(OA;;CR;ab721a53-1e2f-11d0-9819-00aa0040529b;;WD)(OA;;RP;5f202010-79a5-11d0-9020-00c04fc2d4cf;;RS)(OA;;RPWP;bf967a7f-0de6-11d0-a285-00aa003049e2;;CA)(OA;;RP;46a9b11d-60ae-405a-b7e8-ff8a58d456d2;;S-1-5-32-560)(OA;;WPRP;6db69a1c-9422-11d1-aebd-0000f80367c1;;S-1-5-32-561)  "
"Top","CN=Top,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Index-Server-Catalog","CN=Index-Server-Catalog,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Group-Policy-Container","CN=Group-Policy-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:P(A;CI;RPWPCCDCLCLOLORCWOWDSDDTSW;;;DA)(A;CI;RPWPCCDCLCLOLORCWOWDSDDTSW;;;EA)(A;CI;RPWPCCDCLCLOLORCWOWDSDDTSW;;;CO)(A;CI;RPWPCCDCLCLORCWOWDSDDTSW;;;SY)(A;CI;RPLCLORC;;;AU)(OA;CI;CR;edacfd8f-ffb3-11d1-b41d-00a0c968f939;;AU)(A;CI;LCRPLORC;;;ED)  "
"Subnet-Container","CN=Subnet-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"groupOfUniqueNames","CN=groupOfUniqueNames,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;AO)(A;;RPLCLORC;;;PS)  "
"Subnet","CN=Subnet,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Group-Of-Names","CN=Group-Of-Names,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Storage","CN=Storage,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Group","CN=Group,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;AO)(A;;RPLCLORC;;;PS)(OA;;CR;ab721a55-1e2f-11d0-9819-00aa0040529b;;AU)(OA;;RP;46a9b11d-60ae-405a-b7e8-ff8a58d456d2;;S-1-5-32-560)  "
"Sites-Container","CN=Sites-Container,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"FT-Dfs","CN=FT-Dfs,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;CO)(A;;RPLCLORC;;;AU)  "
"Site-Link-Bridge","CN=Site-Link-Bridge,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"friendlyCountry","CN=friendlyCountry,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLOLORCWOWDSDDTDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Site-Link","CN=Site-Link,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)  "
"Foreign-Security-Principal","CN=Foreign-Security-Principal,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;DA)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;AO)(A;;RPLCLORC;;;PS)(OA;;CR;ab721a53-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;CR;ab721a54-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;CR;ab721a56-1e2f-11d0-9819-00aa0040529b;;PS)(OA;;RPWP;77B5B886-944A-11d1-AEBD-0000F80367C1;;PS)(OA;;RPWP;E45795B2-9455-11d1-AEBD-0000F80367C1;;PS)(OA;;RPWP;E45795B3-9455-11d1-AEBD-0000F80367C1;;PS)(A;;RC;;;AU)(OA;;RP;59ba2f42-79a2-11d0-9020-00c04fc2d3cf;;AU)(OA;;RP;77B5B886-944A-11d1-AEBD-0000F80367C1;;AU)(OA;;RP;E45795B3-9455-11d1-AEBD-0000F80367C1;;AU)(OA;;RP;e48d0154-bcf8-11d1-8702-00c04fb96050;;AU)(OA;;CR;ab721a53-1e2f-11d0-9819-00aa0040529b;;WD)  "
"Site","CN=Site,CN=Schema,CN=Configuration,DC=contoso,DC=com","1","2015-05-23 23:38:32","D:(A;;RPWPCRCCDCLCLORCWOWDSDDTSW;;;SY)(A;;RPLCLORC;;;AU)(A;;LCRPLORC;;;ED)  "
